0.112610000,-0.271007000,0.203574000,0.806054056,0.130191512,-0.532364741,0.223416229
0.111654000,-0.271852000,0.202838000,0.806258477,0.130199142,-0.532336956,0.222739346
0.110679000,-0.272702000,0.202161000,0.806350744,0.130473156,-0.532244690,0.222465332
0.109666000,-0.273598000,0.201421000,0.806553456,0.130481261,-0.532218279,0.221787885
0.108610000,-0.274498000,0.200665000,0.806320156,0.131285877,-0.532414899,0.221689424
0.107575000,-0.275314000,0.199992000,0.806586438,0.130890417,-0.532500922,0.220745973
0.106665000,-0.276158000,0.199281000,0.806720605,0.131301746,-0.532366756,0.220334643
0.105799000,-0.276979000,0.198622000,0.806809363,0.131576189,-0.532277997,0.220060200
0.104882000,-0.277804000,0.197940000,0.806571484,0.132377930,-0.532479195,0.219964615
0.103646000,-0.278877000,0.196995000,0.806811923,0.132523074,-0.532414760,0.219149901
0.102645000,-0.279691000,0.196291000,0.807007612,0.132531376,-0.532394740,0.218471941
0.101543000,-0.280583000,0.195511000,0.807093278,0.132806075,-0.532309074,0.218197242
0.100573000,-0.281427000,0.194804000,0.807287255,0.132814816,-0.532290432,0.217518757
0.099604000,-0.282251000,0.194037000,0.807152063,0.133346591,-0.532564648,0.217023340
0.098626000,-0.283083000,0.193288000,0.807276960,0.133758660,-0.532439751,0.216611271
0.097681000,-0.283956000,0.192538000,0.807359537,0.134033580,-0.532357173,0.216336351
0.096468000,-0.284979000,0.191692000,0.807327566,0.134296337,-0.532702870,0.215439893
0.095443000,-0.285899000,0.190910000,0.807341048,0.134974730,-0.532514352,0.215431471
0.094415000,-0.286739000,0.190197000,0.807528707,0.134983403,-0.532501729,0.214752827
0.093533000,-0.287517000,0.189552000,0.807608202,0.135258510,-0.532422234,0.214477720
0.092721000,-0.288233000,0.188919000,0.807794146,0.135267586,-0.532410991,0.213798585
0.091778000,-0.289019000,0.188305000,0.807872402,0.135543048,-0.532332735,0.213523124
0.090977000,-0.289763000,0.187662000,0.807950106,0.135818665,-0.532255031,0.213247506
0.090211000,-0.290364000,0.187105000,0.808095205,0.135690407,-0.532284297,0.212705618
0.089247000,-0.291197000,0.186480000,0.807907473,0.136076736,-0.532610437,0.212355264
0.088416000,-0.291936000,0.185827000,0.808021272,0.136489853,-0.532496639,0.211942148
0.087496000,-0.292643000,0.185236000,0.808164730,0.136361388,-0.532527229,0.211400311
0.086559000,-0.293426000,0.184566000,0.808276668,0.136775012,-0.532415291,0.210986686
0.085682000,-0.294198000,0.183852000,0.808350604,0.137050947,-0.532341355,0.210710751
0.084746000,-0.294998000,0.183146000,0.808460472,0.137465126,-0.532231487,0.210296572
0.083830000,-0.295809000,0.182525000,0.808335880,0.137442802,-0.532667902,0.209684257
0.082936000,-0.296574000,0.181785000,0.808443622,0.137856466,-0.532560160,0.209270593
0.081960000,-0.297447000,0.181080000,0.808687988,0.137461832,-0.532662250,0.208324050
